,id,trd_latest,over_trd_latest_mean
1185,U0A3516,52,1
1186,U0A3710,58,1
1187,U0A3728,57,1
1188,U0A3739,58,1
1189,U0A3866,31,0
1190,U0A3C97,59,1
1191,U0A3D15,51,0
1192,U0A3DC3,51,0
1193,U0A40AE,59,1
1194,U0A4244,60,1
1195,U0A4272,59,1
1196,U0A4482,56,1
1197,U0A481F,58,1
1198,U0A489B,58,1
1199,U0A49FF,60,1
1200,U0A4A8D,60,1
1201,U0A4ADE,48,0
1202,U0A4AF6,59,1
1203,U0A4B80,54,1
1204,U0A4C12,59,1
1205,U0A4DD8,60,1
1206,U0A4F19,43,0
1207,U0A50A2,54,1
1208,U0A52CC,52,1
1209,U0A53E7,60,1
1210,U0A5464,59,1
1211,U0A54DC,50,0
1212,U0A5523,52,1
1213,U0A5688,58,1
1214,U0A586E,50,0
1215,U0A5FCD,60,1
1216,U0A61F8,19,0
1217,U0A6225,59,1
1218,U0A65AA,37,0
1219,U0A6EDD,59,1
1220,U0A70B2,49,0
1221,U0A70F5,60,1
1222,U0A7482,59,1
1223,U0A7AD7,57,1
1224,U0A7C92,60,1
1225,U0A7E34,59,1
1226,U0A8105,57,1
1227,U0A8311,51,0
1228,U0A86A5,41,0
1229,U0A87C0,37,0
1230,U0A891A,59,1
1231,U0A8C09,60,1
1232,U0A8C87,56,1
1233,U0A909A,0,0
1234,U0A91AE,58,1
1235,U0A9246,60,1
1236,U0A9282,52,1
1237,U0A939E,58,1
1238,U0A94A2,59,1
1239,U0A952C,53,1
1240,U0A953C,57,1
1241,U0A9795,60,1
1242,U0A98C1,50,0
1243,U0A99AA,60,1
1244,U0AA16C,51,0
1245,U0AA515,45,0
1246,U0AA822,27,0
1247,U0AA9DA,60,1
1248,U0AAA0D,51,0
1249,U0AAD52,55,1
1250,U0AADE5,59,1
1251,U0AAF09,60,1
1252,U0AB1C4,54,1
1253,U0AB825,47,0
1254,U0ABD48,40,0
1255,U0ABF35,50,0
1256,U0AC085,35,0
1257,U0AC294,60,1
1258,U0AC3CD,56,1
1259,U0ACAAA,60,1
1260,U0ACB15,54,1
1261,U0ACBDA,51,0
1262,U0ACD91,60,1
1263,U0ACEF0,52,1
1264,U0AD2CE,45,0
1265,U0AD44B,60,1
1266,U0AD7BE,56,1
1267,U0ADBA1,60,1
1268,U0ADFB3,60,1
1269,U0AE080,60,1
1270,U0AE366,59,1
1271,U0AE83C,57,1
1272,U0AE8DA,58,1
1273,U0AE9C7,58,1
1274,U0AED49,58,1
1275,U0AF01F,49,0
1276,U0AF056,15,0
1277,U0AF220,51,0
1278,U0AF24A,60,1
1279,U0AF351,27,0
1280,U0AFA45,58,1
1281,U0AFA56,51,0
1282,U0AFACA,51,0
1283,U0AFB8F,57,1
1284,U0AFD1F,47,0
1285,U0AFEE3,57,1
1286,U0B0180,59,1
1287,U0B0411,59,1
1288,U0B05D4,51,0
1289,U0B07C6,51,0
1290,U0B09B8,58,1
1291,U0B0DD7,58,1
1292,U0B0E28,58,1
1293,U0B1215,31,0
1294,U0B1535,38,0
1295,U0B166A,51,0
1296,U0B16D1,60,1
1297,U0B1CE9,60,1
1298,U0B2574,59,1
1299,U0B298D,58,1
1300,U0B2BD1,51,0
1301,U0B2C6D,60,1
1302,U0B2CBB,57,1
1303,U0B2CEF,44,0
1304,U0B2D69,51,0
1305,U0B332C,52,1
1306,U0B37AF,48,0
1307,U0B3B6F,60,1
1308,U0B3CE8,58,1
1309,U0B3F10,50,0
1310,U0B3F52,58,1
1311,U0B405D,59,1
1312,U0B40C2,60,1
1313,U0B4210,59,1
1314,U0B43D4,48,0
1315,U0B46D0,55,1
1316,U0B489B,55,1
1317,U0B5546,59,1
1318,U0B574E,42,0
1319,U0B5B49,51,0
1320,U0B5C22,60,1
1321,U0B5E67,47,0
1322,U0B6162,56,1
1323,U0B64B8,51,0
1324,U0B6507,49,0
1325,U0B6BA6,60,1
1326,U0B6C7E,55,1
1327,U0B70F2,41,0
1328,U0B7216,48,0
1329,U0B75F4,60,1
1330,U0B7697,31,0
1331,U0B78C2,26,0
1332,U0B7A55,50,0
1333,U0B7D58,60,1
1334,U0B7E2E,22,0
1335,U0B7F4E,40,0
1336,U0B7F61,54,1
1337,U0B80CF,56,1
1338,U0B84ED,43,0
1339,U0B863E,51,0
1340,U0B86AD,55,1
1341,U0B871B,58,1
1342,U0B88A2,60,1
1343,U0B88CE,60,1
1344,U0B8DDC,58,1
1345,U0B8EE4,49,0
1346,U0B948B,51,0
1347,U0B96CD,13,0
1348,U0B99F6,58,1
1349,U0B9A83,55,1
1350,U0B9B37,56,1
1351,U0B9B7A,57,1
1352,U0B9C3F,30,0
1353,U0B9D3D,51,0
1354,U0B9D58,55,1
1355,U0B9D84,51,0
1356,U0B9F2C,59,1
1357,U0B9F69,59,1
1358,U0BA53B,51,0
1359,U0BA5BE,52,1
1360,U0BA651,60,1
1361,U0BA7F3,41,0
1362,U0BA7F5,59,1
1363,U0BA8A0,35,0
1364,U0BA8A8,55,1
1365,U0BAC4B,60,1
1366,U0BAEB9,46,0
1367,U0BB160,60,1
1368,U0BB518,51,0
1369,U0BB6F7,56,1
1370,U0BB832,60,1
1371,U0BBA1A,51,0
1372,U0BBACB,52,1
1373,U0BBACC,57,1
1374,U0BBC3E,56,1
1375,U0BBCD5,57,1
1376,U0BC1B1,52,1
1377,U0BC31D,51,0
1378,U0BC340,51,0
1379,U0BC724,54,1
1380,U0BCF11,57,1
1381,U0BD137,60,1
1382,U0BD2FA,52,1
1383,U0BD53B,55,1
1384,U0BDBB1,58,1
1385,U0BDCFA,51,0
1386,U0BDE0C,54,1
1387,U0BDECF,58,1
1388,U0BE15B,51,0
1389,U0BE17F,60,1
1390,U0BE345,54,1
1391,U0BE6B7,52,1
1392,U0BEC84,60,1
1393,U0BECA4,56,1
1394,U0BEFC0,59,1
1395,U0BF1DC,40,0
1396,U0BFE18,51,0
1397,U0BFF27,59,1
1398,U0BFF5D,60,1
1399,U0C0742,51,0
1400,U0C0A58,60,1
1401,U0C1389,51,0
1402,U0C167E,60,1
1403,U0C1BC4,55,1
1404,U0C1D2B,51,0
1405,U0C1D60,58,1
1406,U0C1DD6,45,0
1407,U0C2049,51,0
1408,U0C204E,52,1
1409,U0C205E,60,1
1410,U0C220B,60,1
1411,U0C22F8,59,1
1412,U0C2332,48,0
1413,U0C2521,6,0
1414,U0C2729,50,0
1415,U0C2839,53,1
1416,U0C2B38,53,1
1417,U0C2BF4,54,1
1418,U0C2D23,57,1
1419,U0C33BF,58,1
1420,U0C3560,16,0
1421,U0C3B11,56,1
1422,U0C3B46,58,1
1423,U0C44A4,2,0
1424,U0C4689,60,1
1425,U0C47F8,57,1
1426,U0C4973,59,1
1427,U0C4D1E,60,1
1428,U0C4F2F,37,0
1429,U0C4F8A,45,0
1430,U0C5010,51,0
1431,U0C55EA,60,1
1432,U0C561D,43,0
1433,U0C5644,38,0
1434,U0C5827,42,0
1435,U0C587D,60,1
1436,U0C59A3,56,1
1437,U0C5A8F,54,1
1438,U0C5B0B,60,1
1439,U0C5B17,51,0
1440,U0C5D0D,59,1
1441,U0C5E4E,57,1
1442,U0C6052,60,1
1443,U0C65B3,60,1
1444,U0C6934,17,0
1445,U0C7005,60,1
1446,U0C7490,29,0
1447,U0C7509,35,0
1448,U0C768A,53,1
1449,U0C76AB,59,1
1450,U0C79D2,58,1
1451,U0C7A63,53,1
1452,U0C7D13,51,0
1453,U0C7EC7,32,0
1454,U0C8007,54,1
1455,U0C842A,51,0
1456,U0C8553,59,1
1457,U0C85D0,51,0
1458,U0C8686,52,1
1459,U0C87AD,27,0
1460,U0C8A0F,42,0
1461,U0C8ACB,60,1
1462,U0C8FBB,56,1
1463,U0C8FE7,58,1
1464,U0C9123,34,0
1465,U0C9200,51,0
1466,U0C9515,55,1
1467,U0C95FB,39,0
1468,U0C976D,26,0
1469,U0C97D8,60,1
1470,U0C988A,60,1
1471,U0C9A41,52,1
1472,U0C9D4C,58,1
1473,U0C9EA3,51,0
1474,U0CA202,40,0
1475,U0CA2C4,56,1
1476,U0CA57B,59,1
1477,U0CA667,54,1
1478,U0CA77A,58,1
1479,U0CAAA4,36,0
1480,U0CB134,60,1
1481,U0CB2AB,51,0
1482,U0CB2D0,44,0
1483,U0CB6D9,20,0
1484,U0CB7E1,59,1
1485,U0CB8F6,48,0
1486,U0CB955,51,0
1487,U0CBA8B,41,0
1488,U0CBBF3,60,1
1489,U0CBF4F,55,1
1490,U0CC05F,48,0
1491,U0CC844,60,1
1492,U0CCCAE,58,1
1493,U0CCE96,60,1
1494,U0CCECF,53,1
1495,U0CD98D,60,1
1496,U0CDC05,42,0
1497,U0CDCC6,60,1
1498,U0CDF74,57,1
1499,U0CE1E3,58,1
1500,U0CE2A5,54,1
1501,U0CE4D3,46,0
1502,U0CE8B5,57,1
1503,U0CE8BF,13,0
1504,U0CE8ED,51,0
1505,U0CEA17,8,0
1506,U0CEA8C,59,1
1507,U0CEE06,60,1
1508,U0CF112,48,0
1509,U0CF1AB,27,0
1510,U0CF392,60,1
1511,U0CF469,58,1
1512,U0CF581,4,0
1513,U0CF5FB,17,0
1514,U0CF7C6,6,0
1515,U0CFADA,60,1
1516,U0CFB11,57,1
1517,U0CFE0C,57,1
1518,U0CFFF7,57,1
1519,U0D036D,60,1
1520,U0D0B74,60,1
1521,U0D1782,56,1
1522,U0D1946,51,0
1523,U0D199D,51,0
1524,U0D1B7C,57,1
1525,U0D1D5A,58,1
1526,U0D23D8,34,0
1527,U0D251D,59,1
1528,U0D26AD,57,1
1529,U0D270C,57,1
1530,U0D27E3,56,1
1531,U0D28E5,51,0
1532,U0D29DC,48,0
1533,U0D2CA8,60,1
1534,U0D2E8E,49,0
1535,U0D3320,57,1
1536,U0D3801,51,0
1537,U0D3A52,60,1
1538,U0D3BB4,51,0
1539,U0D3BE2,58,1
1540,U0D4019,59,1
1541,U0D40B0,52,1
1542,U0D40CC,34,0
1543,U0D4472,5,0
1544,U0D4897,57,1
1545,U0D4BB5,60,1
1546,U0D4F3B,48,0
1547,U0D50E3,51,0
1548,U0D5129,51,0
1549,U0D52C2,47,0
1550,U0D57F2,60,1
1551,U0D5831,60,1
1552,U0D5A4C,51,0
1553,U0D5A6D,54,1
1554,U0D5B96,58,1
1555,U0D63F9,51,0
1556,U0D6711,60,1
1557,U0D6747,58,1
1558,U0D6838,52,1
1559,U0D6D4D,48,0
1560,U0D6DA7,59,1
1561,U0D701D,11,0
1562,U0D77F2,58,1
1563,U0D79D5,60,1
1564,U0D7F01,58,1
1565,U0D813E,20,0
1566,U0D83C4,48,0
1567,U0D86A5,60,1
1568,U0D8762,59,1
1569,U0D895A,47,0
1570,U0D8A52,37,0
1571,U0D8C66,0,0
1572,U0D8E37,51,0
1573,U0D8FA0,54,1
1574,U0D9128,51,0
1575,U0D9156,59,1
1576,U0D91A8,59,1
1577,U0D9392,0,0
1578,U0D958A,60,1
1579,U0D9761,60,1
1580,U0DA016,59,1
1581,U0DA047,55,1
1582,U0DA175,59,1
1583,U0DA19C,60,1
1584,U0DA219,51,0
1585,U0DA28C,51,0
1586,U0DA403,51,0
1587,U0DA7B4,31,0
1588,U0DAA0F,52,1
1589,U0DAAA6,59,1
1590,U0DACC8,20,0
1591,U0DAEC4,50,0
1592,U0DB163,55,1
1593,U0DB462,57,1
1594,U0DB496,55,1
1595,U0DB4D3,58,1
1596,U0DB654,55,1
1597,U0DB6D0,51,0
1598,U0DB6E5,60,1
1599,U0DBF76,7,0
1600,U0DC19C,59,1
1601,U0DC426,54,1
1602,U0DC660,60,1
1603,U0DC87B,60,1
1604,U0DCC7A,54,1
1605,U0DCEA1,56,1
1606,U0DD039,54,1
1607,U0DD0C3,60,1
1608,U0DD3DC,8,0
1609,U0DD659,59,1
1610,U0DDF4A,57,1
1611,U0DDF9F,57,1
1612,U0DE15A,56,1
1613,U0DE674,60,1
1614,U0DE9FA,59,1
1615,U0DEA2D,60,1
1616,U0DEAEC,56,1
1617,U0DEE1A,58,1
1618,U0DEF34,51,0
1619,U0DEF88,59,1
1620,U0DF2C7,54,1
1621,U0DF3BF,12,0
1622,U0DF57A,60,1
1623,U0DF9D2,57,1
1624,U0DFEA6,60,1
1625,U0DFEEA,45,0
1626,U0E0179,50,0
1627,U0E03B5,51,0
1628,U0E0572,43,0
1629,U0E0778,53,1
1630,U0E0869,57,1
1631,U0E1321,20,0
1632,U0E13FE,35,0
1633,U0E1490,52,1
1634,U0E1949,19,0
1635,U0E1A48,60,1
1636,U0E1B69,60,1
1637,U0E1C6A,31,0
1638,U0E2062,55,1
1639,U0E2786,51,0
1640,U0E2804,57,1
1641,U0E3359,57,1
1642,U0E33E0,60,1
1643,U0E3619,31,0
1644,U0E361C,35,0
1645,U0E36B9,60,1
1646,U0E3770,53,1
1647,U0E37F5,60,1
1648,U0E3A06,59,1
1649,U0E3AAE,60,1
1650,U0E3CDC,56,1
1651,U0E3D19,43,0
1652,U0E3D4E,60,1
1653,U0E3E25,31,0
1654,U0E3FFA,55,1
1655,U0E40F4,51,0
1656,U0E4208,55,1
1657,U0E4484,37,0
1658,U0E44B1,60,1
1659,U0E46DF,60,1
1660,U0E46EC,50,0
1661,U0E4920,25,0
1662,U0E4AD1,52,1
1663,U0E4BF9,59,1
1664,U0E4C46,60,1
1665,U0E5988,51,0
1666,U0E5AC8,51,0
1667,U0E5B50,60,1
1668,U0E5C45,52,1
1669,U0E5D83,57,1
1670,U0E5F68,57,1
1671,U0E627D,51,0
1672,U0E631F,51,0
1673,U0E64EE,60,1
1674,U0E6578,60,1
1675,U0E66EC,52,1
1676,U0E66F5,60,1
1677,U0E6758,57,1
1678,U0E676C,60,1
1679,U0E678B,58,1
1680,U0E6856,51,0
1681,U0E6972,59,1
1682,U0E6C34,51,0
1683,U0E6C93,52,1
1684,U0E70F9,55,1
1685,U0E734F,48,0
1686,U0E73E0,60,1
1687,U0E743A,48,0
1688,U0E74C0,59,1
1689,U0E7546,31,0
1690,U0E7686,51,0
1691,U0E76EF,58,1
1692,U0E773B,60,1
1693,U0E773E,52,1
1694,U0E7B4A,51,0
1695,U0E7F28,51,0
1696,U0E8488,51,0
1697,U0E84D7,57,1
1698,U0E8679,54,1
1699,U0E8C9A,58,1
1700,U0E8E9A,60,1
1701,U0E8EB6,15,0
1702,U0E8F00,58,1
1703,U0E9015,60,1
1704,U0E94B8,51,0
1705,U0E959B,56,1
1706,U0E966C,59,1
1707,U0E98B0,58,1
1708,U0E9B02,60,1
1709,U0E9CFA,58,1
1710,U0E9D60,18,0
1711,U0E9F2B,51,0
1712,U0E9FEC,56,1
1713,U0EA2D4,59,1
1714,U0EA2EB,60,1
1715,U0EA63B,40,0
1716,U0EA76F,55,1
1717,U0EA855,51,0
1718,U0EA97A,58,1
1719,U0EAC2F,59,1
1720,U0EAD29,58,1
1721,U0EAEEC,31,0
1722,U0EAFD7,56,1
1723,U0EB208,60,1
1724,U0EB2B9,51,0
1725,U0EB375,57,1
1726,U0EB48C,60,1
1727,U0EB4FC,58,1
1728,U0EB538,60,1
1729,U0EB5EA,36,0
1730,U0EB709,7,0
1731,U0EBB9E,37,0
1732,U0EBC94,51,0
1733,U0EC380,60,1
1734,U0EC4A3,60,1
1735,U0EC4F0,42,0
1736,U0EC626,39,0
1737,U0EC96D,56,1
1738,U0ECDBF,58,1
1739,U0ED103,31,0
1740,U0ED2F1,51,0
1741,U0ED3B8,54,1
1742,U0ED3EE,57,1
1743,U0ED6F2,49,0
1744,U0ED858,46,0
1745,U0EDA95,60,1
1746,U0EDB34,30,0
1747,U0EDBA1,55,1
1748,U0EE5B9,58,1
1749,U0EE809,55,1
1750,U0EE8A0,37,0
1751,U0EED60,60,1
1752,U0EEE1F,58,1
1753,U0EF0D9,60,1
1754,U0EF188,60,1
1755,U0EF507,59,1
1756,U0EF603,51,0
1757,U0EF7F4,60,1
1758,U0EF866,60,1
1759,U0EFA89,51,0
1760,U0EFA98,60,1
1761,U0EFDD4,15,0
1762,U0EFE3F,57,1
1763,U0EFE57,51,0
1764,U0F04B8,51,0
1765,U0F04F9,51,0
1766,U0F0548,60,1
1767,U0F05C3,51,0
1768,U0F05CE,59,1
1769,U0F0829,46,0
1770,U0F0A1E,57,1
1771,U0F0A7D,59,1
1772,U0F0AE6,52,1
1773,U0F0C2E,55,1
1774,U0F0DB9,60,1
1775,U0F0DCA,47,0
1776,U0F0EC3,22,0
1777,U0F1166,57,1
1778,U0F1249,56,1
1779,U0F1635,60,1
1780,U0F1740,60,1
1781,U0F1847,57,1
1782,U0F1C28,60,1
1783,U0F1E56,52,1
1784,U0F1EFA,60,1
1785,U0F2091,31,0
1786,U0F20EE,50,0
1787,U0F25C4,59,1
1788,U0F25D3,56,1
1789,U0F27B5,51,0
1790,U0F284E,60,1
1791,U0F2ACD,57,1
1792,U0F2DFB,60,1
1793,U0F2F06,51,0
1794,U0F32F3,54,1
1795,U0F381E,57,1
1796,U0F3CB1,31,0
1797,U0F3DCE,60,1
1798,U0F3DE6,57,1
1799,U0F3F4F,51,0
1800,U0F4108,42,0
1801,U0F4451,51,0
1802,U0F4792,44,0
1803,U0F4F5F,60,1
1804,U0F500F,60,1
1805,U0F5015,45,0
1806,U0F527B,55,1
1807,U0F5B47,54,1
1808,U0F5DD0,51,0
1809,U0F6065,51,0
1810,U0F6081,54,1
1811,U0F631B,59,1
1812,U0F6714,54,1
1813,U0F6D77,7,0
1814,U0F6FD0,60,1
1815,U0F704F,54,1
1816,U0F706D,42,0
1817,U0F773A,56,1
1818,U0F795E,59,1
1819,U0F8132,59,1
1820,U0F82B1,52,1
1821,U0F8306,5,0
1822,U0F8503,60,1
1823,U0F851F,60,1
1824,U0F85CF,51,0
1825,U0F86B4,41,0
1826,U0F8CC1,59,1
1827,U0F8CED,32,0
1828,U0F910F,31,0
1829,U0F93EA,48,0
1830,U0F9423,59,1
1831,U0F960D,51,0
1832,U0F9640,57,1
1833,U0F98BA,44,0
1834,U0F9CF6,56,1
1835,U0F9E89,60,1
1836,U0F9FEF,56,1
1837,U0FA09D,60,1
1838,U0FA2B2,0,0
1839,U0FA86D,60,1
1840,U0FA8C2,56,1
1841,U0FB42D,51,0
1842,U0FB43A,56,1
1843,U0FB53D,60,1
1844,U0FBB36,13,0
1845,U0FBDAB,51,0
1846,U0FC2DC,44,0
1847,U0FC73D,59,1
1848,U0FCA89,57,1
1849,U0FD3B4,39,0
1850,U0FDDAD,59,1
1851,U0FDDEA,57,1
1852,U0FDE29,51,0
1853,U0FE36A,58,1
1854,U0FE582,60,1
1855,U0FE655,51,0
1856,U0FEB67,25,0
1857,U0FEE3A,60,1
1858,U0FEF16,51,0
1859,U0FF1FA,55,1
1860,U0FF2C7,51,0
1861,U0FF65D,59,1
1862,U0FF926,51,0
1863,U0FF9AD,41,0
1864,U0FFBF9,60,1
1865,U0FFE79,51,0
1866,U0FFE7B,49,0
1867,U0FFFFE,60,1
1868,U10002E,60,1
1869,U1007A5,57,1
1870,U1007A9,56,1
1871,U100B6A,60,1
1872,U100E1F,59,1
1873,U1010D4,24,0
1874,U10156B,60,1
1875,U101B12,52,1
1876,U101C72,60,1
1877,U101CE5,53,1
1878,U101EFD,60,1
1879,U102104,51,0
1880,U1021B4,57,1
1881,U1023D2,19,0
1882,U1023DB,60,1
1883,U1029D1,18,0
1884,U102DB6,60,1
1885,U1033BD,51,0
1886,U1035D1,58,1
1887,U1036F4,33,0
1888,U1037A1,51,0
1889,U104194,60,1
1890,U10420B,60,1
1891,U10456C,59,1
1892,U1047E0,59,1
1893,U104936,59,1
1894,U104C76,55,1
1895,U105026,60,1
1896,U1051D3,58,1
1897,U10537D,14,0
1898,U105608,47,0
1899,U105780,51,0
1900,U105B57,56,1
1901,U105E36,47,0
1902,U105F9E,43,0
1903,U106110,60,1
1904,U1061D7,47,0
1905,U10621C,59,1
1906,U1067AA,51,0
1907,U10685B,60,1
1908,U1069C8,60,1
1909,U106A57,58,1
1910,U106A62,58,1
1911,U106D49,51,0
1912,U106D6A,60,1
1913,U10713E,38,0
1914,U1072CD,60,1
1915,U1075D4,57,1
1916,U107C9F,60,1
1917,U10840C,59,1
1918,U10867B,60,1
1919,U108852,60,1
1920,U108AE2,60,1
1921,U108BBE,55,1
1922,U1093D3,56,1
1923,U10987C,60,1
1924,U10997B,20,0
1925,U109DC5,55,1
1926,U109E70,57,1
1927,U10A194,58,1
1928,U10A2FA,47,0
1929,U10A437,60,1
1930,U10A4F8,60,1
1931,U10A602,41,0
1932,U10A6F0,46,0
1933,U10A811,59,1
1934,U10B031,60,1
1935,U10B1DE,56,1
1936,U10B87B,6,0
1937,U10BA0E,51,0
1938,U10BE18,57,1
1939,U10BEEB,54,1
1940,U10C07C,60,1
1941,U10C0A0,51,0
1942,U10C3AE,29,0
1943,U10C9B0,58,1
1944,U10CE01,0,0
1945,U10D7CA,51,0
1946,U10D97E,51,0
1947,U10DB99,57,1
1948,U10DBF7,60,1
1949,U10DC93,60,1
1950,U10DE60,56,1
1951,U10E185,54,1
1952,U10E658,60,1
1953,U10E8D2,59,1
1954,U10E9C0,49,0
1955,U10ECCC,29,0
1956,U10EECE,22,0
1957,U10FC14,56,1
1958,U10FFCC,60,1
1959,U10FFCF,49,0
1960,U110385,57,1
1961,U1104DE,51,0
1962,U110CB1,41,0
1963,U110CBC,55,1
1964,U110DFA,58,1
1965,U110F6D,60,1
1966,U1110EE,59,1
1967,U111291,60,1
1968,U111309,60,1
1969,U1115D4,58,1
1970,U111867,59,1
1971,U1118D0,41,0
1972,U111A4D,51,0
1973,U111AA4,40,0
1974,U111F2F,60,1
1975,U111F64,60,1
1976,U11214C,49,0
1977,U1122A6,51,0
1978,U11251A,51,0
1979,U112539,54,1
1980,U11284F,59,1
1981,U1128F5,50,0
1982,U112B03,59,1
1983,U113595,56,1
1984,U1138FC,60,1
1985,U113B2F,6,0
1986,U113DB8,51,0
1987,U114373,33,0
1988,U1146A7,60,1
1989,U114731,60,1
1990,U114B2E,51,0
1991,U114BF5,52,1
1992,U114E1C,59,1
1993,U114F19,60,1
1994,U1150CB,60,1
1995,U115229,16,0
1996,U115571,59,1
1997,U11574C,39,0
1998,U115959,39,0
1999,U115B79,51,0
2000,U115C35,13,0
2001,U115CCB,60,1
2002,U116167,59,1
2003,U116378,51,0
2004,U116529,59,1
2005,U116ABB,41,0
2006,U116B99,60,1
2007,U116CF6,10,0
2008,U116D07,40,0
2009,U116E01,59,1
2010,U116F52,60,1
2011,U1171AE,59,1
2012,U117A6C,60,1
2013,U117AC1,55,1
2014,U117D8C,57,1
2015,U117D91,60,1
2016,U118B06,60,1
2017,U118F45,54,1
2018,U118F85,55,1
2019,U1192F8,59,1
2020,U119384,58,1
2021,U1195D9,59,1
2022,U1196A3,53,1
2023,U119718,59,1
2024,U119BC5,51,0
2025,U119E44,52,1
2026,U11A0F2,60,1
2027,U11A17D,59,1
2028,U11A188,60,1
2029,U11A344,56,1
2030,U11A72F,28,0
2031,U11A751,47,0
2032,U11A86C,55,1
2033,U11A985,60,1
2034,U11AD5C,50,0
2035,U11AE7C,58,1
2036,U11AEDD,56,1
2037,U11B047,59,1
2038,U11B177,60,1
2039,U11B1A8,51,0
2040,U11B43C,51,0
2041,U11B4F6,60,1
2042,U11B590,55,1
2043,U11B77A,60,1
2044,U11B87C,25,0
2045,U11B8FC,52,1
2046,U11BA1D,60,1
2047,U11C30E,59,1
2048,U11C640,53,1
2049,U11C647,33,0
2050,U11CCC1,55,1
2051,U11CE82,59,1
2052,U11D1E7,51,0
2053,U11D235,60,1
2054,U11D4C0,59,1
2055,U11D4F3,60,1
2056,U11D57F,60,1
2057,U11D59D,57,1
2058,U11D83D,59,1
2059,U11D847,51,0
2060,U11D8C6,51,0
2061,U11DA2E,55,1
2062,U11DD29,60,1
2063,U11DD37,31,0
2064,U11DD7D,31,0
2065,U11DE40,53,1
2066,U11DE6D,59,1
2067,U11DEB9,57,1
2068,U11E276,59,1
2069,U11E3A5,45,0
2070,U11E8FA,59,1
2071,U11E9A7,55,1
2072,U11E9B3,51,0
2073,U11EAAC,60,1
2074,U11EB1A,48,0
2075,U11ECAB,31,0
2076,U11F2CC,59,1
2077,U11F336,60,1
2078,U11F616,59,1
2079,U11F800,56,1
2080,U11FB6D,51,0
2081,U11FBE9,60,1
2082,U11FD62,25,0
2083,U11FF05,60,1
2084,U1200E7,21,0
2085,U120507,36,0
2086,U120720,51,0
2087,U120D3D,59,1
2088,U120E80,58,1
2089,U120F2B,54,1
2090,U120F63,58,1
2091,U121247,50,0
2092,U1212C1,57,1
2093,U1212E1,51,0
2094,U1214C3,56,1
2095,U1217F1,59,1
2096,U12186B,60,1
2097,U121BC3,56,1
2098,U121CDB,52,1
2099,U121E8A,58,1
2100,U12209E,60,1
2101,U12227A,59,1
2102,U12252E,60,1
2103,U122530,60,1
2104,U1228F5,60,1
2105,U122B43,60,1
2106,U122BEF,49,0
2107,U122D02,42,0
2108,U12341E,56,1
2109,U1235A2,50,0
2110,U123752,56,1
2111,U1238AC,59,1
2112,U123982,60,1
2113,U1239E6,60,1
2114,U1239E9,49,0
2115,U123A12,57,1
2116,U123C6A,58,1
2117,U123EEC,39,0
2118,U124176,21,0
2119,U12429B,42,0
2120,U124572,54,1
2121,U1245AF,60,1
2122,U12492C,56,1
2123,U12493C,60,1
2124,U124A6D,49,0
2125,U124ACD,54,1
2126,U124AF7,60,1
2127,U124CA3,60,1
2128,U124CEA,60,1
2129,U124CEC,60,1
2130,U124FEF,42,0
2131,U125291,45,0
2132,U125495,60,1
2133,U12562C,42,0
2134,U125755,60,1
2135,U125824,46,0
2136,U125871,56,1
2137,U125B6B,60,1
2138,U125DFB,35,0
2139,U125DFF,31,0
2140,U1266DD,60,1
2141,U126F2B,51,0
2142,U126F6E,59,1
2143,U127112,60,1
2144,U1271A6,57,1
2145,U12784F,58,1
2146,U127B85,23,0
2147,U127C8B,60,1
2148,U127C9A,48,0
2149,U127D67,60,1
2150,U128533,57,1
2151,U128583,27,0
2152,U1287DB,60,1
2153,U1287F8,60,1
2154,U128903,51,0
2155,U1289EC,48,0
2156,U128AA4,49,0
2157,U128D93,60,1
2158,U1295B1,58,1
2159,U1296B2,51,0
2160,U129700,51,0
2161,U129848,51,0
2162,U129F93,51,0
2163,U12A25F,57,1
2164,U12A95B,60,1
2165,U12A978,54,1
2166,U12B065,60,1
2167,U12B347,59,1
2168,U12B3A8,55,1
2169,U12B3CD,49,0
2170,U12B4C2,58,1
2171,U12B560,51,0
2172,U12BA46,58,1
2173,U12BC2E,59,1
2174,U12BCD2,51,0
2175,U12C212,58,1
2176,U12C21D,51,0
2177,U12C6AF,60,1
2178,U12C774,55,1
2179,U12CF37,55,1
2180,U12D264,56,1
2181,U12D512,52,1
2182,U12D6D3,60,1
2183,U12DAB8,58,1
2184,U12DB46,35,0
2185,U12E060,52,1
2186,U12E373,53,1
2187,U12E50F,57,1
2188,U12EA56,59,1
2189,U12EB7D,57,1
2190,U12EBFD,60,1
2191,U12ECB3,27,0
2192,U12ED2D,60,1
2193,U12F472,60,1
2194,U12F569,60,1
2195,U12F61F,50,0
2196,U12F769,57,1
2197,U12F78A,59,1
2198,U12FCF3,8,0
2199,U12FECB,51,0
2200,U1304B4,38,0
2201,U130569,58,1
2202,U13062B,51,0
2203,U130634,60,1
2204,U130902,57,1
2205,U13099C,57,1
2206,U130B5B,38,0
2207,U130CC4,51,0
2208,U130D81,59,1
2209,U130D9B,60,1
2210,U130E03,56,1
2211,U130EAB,58,1
2212,U1310F8,56,1
2213,U1314CB,60,1
2214,U131889,51,0
2215,U13189C,51,0
2216,U131A54,51,0
2217,U131B78,60,1
2218,U131B9A,55,1
2219,U132012,43,0
